order_id,customer_id,order_placement_date,on_time,in_full,otif,product_id,product_name,category
FMR312402602,789402,10-Mar-22,1,0,0,25891201,"AM Butter 100",beverages
FMR312203501,789203,10-Mar-22,1,1,1,25891403,"AM Biscuits 750",Dairy
FMR312221403,789221,10-Mar-22,0,1,0,25891403,"AM Curd 50",Dairy
FMR313202403,789202,10-Mar-22,0,1,0,25891403,"AM Curd 50",Dairy
FMR313121403,789121,10-Mar-22,0,1,0,25891403,"AM Curd 50",Dairy
FMR312301501,789301,10-Mar-22,1,0,0,25891103,"AM Biscuits 750",Dairy
FMR312401403,789401,10-Mar-22,1,0,0,25891101,"AM Curd 50",Dairy
FMR312220602,789220,10-Mar-22,1,0,0,25891101,"AM Curd 50",beverages
FMR313720503,789720,10-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR313121601,789121,10-Mar-22,1,1,1,25891402,"AM Biscuits 250",beverages
FMR311321503,789321,10-Mar-22,0,0,0,25891503,"AM Biscuits 250",Food
FMR312421503,789421,10-Mar-22,0,0,0,25891103,"AM Biscuits 250",Dairy
FMR311703503,789703,10-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR312201503,789201,10-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR312102503,789102,10-Mar-22,1,1,1,25891202,"AM Biscuits 250",Dairy
FMR311721601,789721,10-Mar-22,1,0,0,25891503,"AM Biscuits 250",beverages
FMR311301503,789301,10-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR312101503,789101,10-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR313402603,789402,10-Mar-22,1,1,1,25891503,"AM Biscuits 250",beverages
FMR312621503,789621,10-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR311122503,789122,10-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR311422503,789422,10-Mar-22,1,0,0,25891501,"AM Biscuits 250",Food
FMR311603103,789603,10-Mar-22,1,1,1,25891103,"AM Milk 100",Dairy
FMR312703103,789703,10-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR311702103,789702,10-Mar-22,1,0,0,25891103,"AM Milk 100",Dairy
FMR311320402,789320,10-Mar-22,0,0,0,25891103,"AM Curd 100",Dairy
FMR313303202,789303,10-Mar-22,1,1,1,25891101,"AM Butter 250",Dairy
FMR312501103,789501,10-Mar-22,1,1,1,25891103,"AM Milk 100",Dairy
FMR312121103,789121,10-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR313721103,789721,10-Mar-22,1,1,1,25891101,"AM Milk 100",Dairy
FMR313422103,789422,10-Mar-22,0,0,0,25891103,"AM Milk 100",Dairy
FMR311522601,789522,10-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR311702603,789702,10-Mar-22,1,0,0,25891201,"AM Butter 100",beverages
FMR312702601,789702,10-Mar-22,1,0,0,25891601,"AM Tea 500",beverages
FMR313902601,789902,10-Mar-22,1,1,1,25891601,"AM Tea 500",beverages
FMR312721603,789721,10-Mar-22,1,0,0,25891402,"AM Curd 100",beverages
FMR311102602,789102,10-Mar-22,1,0,0,25891201,"AM Biscuits 750",beverages
FMR313221201,789221,10-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR313702201,789702,10-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR312520201,789520,10-Mar-22,1,1,1,25891201,"AM Butter 100",Dairy
FMR311520501,789520,10-Mar-22,1,0,0,25891101,"AM Biscuits 750",Dairy
FMR313520501,789520,10-Mar-22,0,0,0,25891501,"AM Biscuits 750",Food
FMR313601501,789601,10-Mar-22,0,1,0,25891501,"AM Biscuits 750",Food
FMR311121501,789121,10-Mar-22,0,0,0,25891501,"AM Biscuits 750",Food
FMR313421501,789421,10-Mar-22,0,1,0,25891501,"AM Biscuits 750",Food
FMR312202501,789202,10-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR311621603,789621,10-Mar-22,1,0,0,25891303,"AM Ghee 100",beverages
FMR313401602,789401,10-Mar-22,1,1,1,25891303,"AM Curd 250",beverages
FMR312521602,789521,10-Mar-22,0,1,0,25891303,"AM Curd 250",beverages
FMR313203602,789203,10-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR311201602,789201,10-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR312121602,789121,10-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR312902602,789902,10-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR313421602,789421,10-Mar-22,0,0,0,25891303,"AM Ghee 100",beverages
FMR311422602,789422,10-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR312521101,789521,10-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR312603402,789603,10-Mar-22,1,0,0,25891101,"AM Butter 100",Dairy
FMR312703101,789703,10-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR313903101,789903,10-Mar-22,0,0,0,25891101,"AM Milk 500",Dairy
FMR313320601,789320,10-Mar-22,1,0,0,25891101,"AM Milk 500",beverages
FMR312102101,789102,10-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR312420101,789420,10-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR313622101,789622,10-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR313603401,789603,10-Mar-22,0,0,0,25891401,"AM Curd 250",Dairy
FMR312501401,789501,10-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR311721401,789721,10-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR312303401,789303,10-Mar-22,1,0,0,25891401,"AM Curd 250",Dairy
FMR312422401,789422,10-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR311421401,789421,10-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR311420401,789420,10-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR313220401,789220,10-Mar-22,0,0,0,25891401,"AM Curd 250",Dairy
FMR313420603,789420,10-Mar-22,0,1,0,25891303,"AM Ghee 100",beverages
FMR311522603,789522,10-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR311203603,789203,10-Mar-22,1,0,0,25891601,"AM Tea 100",beverages
FMR313221202,789221,10-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR311420202,789420,10-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR312903202,789903,10-Mar-22,1,0,0,25891202,"AM Butter 250",Dairy
FMR312201202,789201,10-Mar-22,1,0,0,25891202,"AM Butter 250",Dairy
FMR313103303,789103,10-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR311401303,789401,10-Mar-22,0,0,0,25891303,"AM Ghee 100",Dairy
FMR311720303,789720,10-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR311622303,789622,10-Mar-22,1,1,1,25891303,"AM Ghee 100",Dairy
FMR311122303,789122,10-Mar-22,1,0,0,25891303,"AM Ghee 100",Dairy
FMR311402303,789402,10-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR313521303,789521,10-Mar-22,0,0,0,25891303,"AM Ghee 100",Dairy
FMR312220601,789220,10-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR312220402,789220,10-Mar-22,1,1,1,25891402,"AM Curd 100",Dairy
FMR312301402,789301,10-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR313503402,789503,10-Mar-22,1,0,0,25891402,"AM Curd 100",Dairy
FMR311403402,789403,10-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR313621402,789621,10-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR313421402,789421,10-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR313202303,789202,11-Mar-22,1,1,1,25891103,"AM Butter 100",Dairy
FMR312321601,789321,11-Mar-22,1,1,1,25891102,"AM Curd 100",beverages
FMR314221601,789221,11-Mar-22,1,0,0,25891601,"AM Tea 500",beverages
FMR314703601,789703,11-Mar-22,1,0,0,25891202,"AM Biscuits 500",beverages
FMR312522601,789522,11-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR313601601,789601,11-Mar-22,1,0,0,25891202,"AM Butter 250",beverages
FMR313520601,789520,11-Mar-22,0,0,0,25891601,"AM Tea 500",beverages
FMR314902601,789902,11-Mar-22,1,0,0,25891201,"AM Butter 100",beverages
FMR313521603,789521,11-Mar-22,0,1,0,25891601,"AM Tea 100",beverages
FMR312103601,789103,11-Mar-22,1,0,0,25891102,"AM Ghee 150",beverages
FMR312201601,789201,11-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR314121601,789121,11-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR314422601,789422,11-Mar-22,0,0,0,25891202,"AM Butter 250",beverages
FMR313220601,789220,11-Mar-22,1,0,0,25891403,"AM Biscuits 500",beverages
FMR314421601,789421,11-Mar-22,0,0,0,25891601,"AM Tea 500",beverages
FMR312102601,789102,11-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR312203601,789203,11-Mar-22,1,0,0,25891402,"AM Biscuits 500",beverages
FMR314203603,789203,11-Mar-22,1,0,0,25891501,"AM Biscuits 750",beverages
FMR313420601,789420,11-Mar-22,0,1,0,25891601,"AM Tea 500",beverages
FMR314103603,789103,11-Mar-22,1,0,0,25891102,"AM Curd 100",beverages
FMR313501402,789501,11-Mar-22,1,1,1,25891402,"AM Curd 100",Dairy
FMR312402502,789402,11-Mar-22,1,1,1,25891303,"AM Biscuits 500",Dairy
FMR314420402,789420,11-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR314320402,789320,11-Mar-22,0,0,0,25891402,"AM Curd 100",Dairy
FMR314303402,789303,11-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR313720501,789720,11-Mar-22,1,0,0,25891102,"AM Biscuits 750",Dairy
FMR313422402,789422,11-Mar-22,0,1,0,25891101,"AM Curd 100",Dairy
FMR314403502,789403,11-Mar-22,1,1,1,25891402,"AM Biscuits 500",Dairy
FMR312521402,789521,11-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR314521402,789521,11-Mar-22,1,1,1,25891402,"AM Curd 100",Dairy
FMR312201603,789201,11-Mar-22,1,0,0,25891302,"AM Biscuits 750",beverages
FMR312101402,789101,11-Mar-22,1,1,1,25891302,"AM Curd 100",Dairy
FMR313122402,789122,11-Mar-22,0,1,0,25891402,"AM Curd 100",Dairy
FMR312221503,789221,11-Mar-22,1,0,0,25891402,"AM Biscuits 250",Dairy
FMR312122201,789122,11-Mar-22,1,0,0,25891101,"AM Butter 100",Dairy
FMR313301201,789301,11-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR312401201,789401,11-Mar-22,0,0,0,25891201,"AM Butter 100",Dairy
FMR313401503,789401,11-Mar-22,1,0,0,25891101,"AM Biscuits 250",Dairy
FMR314320602,789320,11-Mar-22,1,0,0,25891101,"AM Butter 100",beverages
FMR313321603,789321,11-Mar-22,1,0,0,25891101,"AM Butter 100",beverages
FMR313421201,789421,11-Mar-22,1,0,0,25891201,"AM Butter 100",Dairy
FMR313902201,789902,11-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR312721403,789721,11-Mar-22,1,1,1,25891201,"AM Butter 100",Dairy
FMR312403201,789403,11-Mar-22,1,1,1,25891201,"AM Butter 100",Dairy
FMR313103501,789103,11-Mar-22,1,0,0,25891201,"AM Biscuits 750",Dairy
FMR314422403,789422,11-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR312503602,789503,11-Mar-22,1,1,1,25891201,"AM Biscuits 500",beverages
FMR312220203,789220,11-Mar-22,1,1,1,25891103,"AM Butter 100",Dairy
FMR312221201,789221,11-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR312720503,789720,11-Mar-22,1,1,1,25891103,"AM Biscuits 250",Dairy
FMR314702501,789702,11-Mar-22,1,0,0,25891201,"AM Biscuits 750",Dairy
FMR312522201,789522,11-Mar-22,0,1,0,25891201,"AM Butter 100",Dairy
FMR313522203,789522,11-Mar-22,0,0,0,25891201,"AM Butter 100",Dairy
FMR314520201,789520,11-Mar-22,0,0,0,25891201,"AM Butter 100",Dairy
FMR312703501,789703,11-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR312501502,789501,11-Mar-22,1,0,0,25891202,"AM Biscuits 500",Dairy
FMR312721501,789721,11-Mar-22,0,1,0,25891501,"AM Biscuits 750",Food
FMR314721501,789721,11-Mar-22,1,1,1,25891102,"AM Biscuits 750",Dairy
FMR313702501,789702,11-Mar-22,1,0,0,25891403,"AM Biscuits 750",Dairy
FMR314601501,789601,11-Mar-22,1,0,0,25891302,"AM Biscuits 750",Dairy
FMR314522503,789522,11-Mar-22,0,0,0,25891401,"AM Biscuits 250",Dairy
FMR312603501,789603,11-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR313603501,789603,11-Mar-22,1,0,0,25891501,"AM Biscuits 750",Food
FMR312401503,789401,11-Mar-22,1,1,1,25891103,"AM Biscuits 250",Dairy
FMR312420501,789420,11-Mar-22,0,0,0,25891501,"AM Biscuits 750",Food
FMR313122501,789122,11-Mar-22,1,1,1,25891501,"AM Biscuits 750",Food
FMR314101503,789101,11-Mar-22,1,0,0,25891203,"AM Biscuits 250",Dairy
FMR314720502,789720,11-Mar-22,1,1,1,25891501,"AM Biscuits 500",Food
FMR313622602,789622,11-Mar-22,1,1,1,25891501,"AM Biscuits 250",beverages
FMR314301501,789301,11-Mar-22,0,1,0,25891103,"AM Biscuits 750",Dairy
FMR312202602,789202,11-Mar-22,1,0,0,25891503,"AM Biscuits 250",beverages
FMR313102602,789102,11-Mar-22,1,0,0,25891403,"AM Biscuits 500",beverages
FMR313621602,789621,11-Mar-22,1,0,0,25891102,"AM Ghee 150",beverages
FMR313521602,789521,11-Mar-22,0,0,0,25891401,"AM Curd 250",beverages
FMR313703602,789703,11-Mar-22,1,0,0,25891102,"AM Curd 250",beverages
FMR312103602,789103,11-Mar-22,1,0,0,25891602,"AM Tea 250",beverages
FMR313221602,789221,11-Mar-22,1,1,1,25891203,"AM Butter 500",beverages
FMR313903602,789903,11-Mar-22,1,0,0,25891602,"AM Tea 250",beverages
FMR313121602,789121,11-Mar-22,1,1,1,25891602,"AM Tea 250",beverages
FMR312721602,789721,11-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR313721603,789721,11-Mar-22,1,1,1,25891202,"AM Butter 250",beverages
FMR313422602,789422,11-Mar-22,0,1,0,25891602,"AM Tea 250",beverages
FMR312303403,789303,11-Mar-22,1,0,0,25891101,"AM Curd 50",Dairy
FMR313703101,789703,11-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR313121101,789121,11-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR314121101,789121,11-Mar-22,0,1,0,25891101,"AM Milk 500",Dairy
FMR312903503,789903,11-Mar-22,0,0,0,25891101,"AM Biscuits 250",Dairy
FMR312301603,789301,11-Mar-22,1,0,0,25891101,"AM Milk 500",beverages
FMR313520101,789520,11-Mar-22,0,0,0,25891101,"AM Milk 500",Dairy
FMR314402401,789402,11-Mar-22,1,0,0,25891303,"AM Curd 250",Dairy
FMR313621401,789621,11-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR312622603,789622,11-Mar-22,1,0,0,25891103,"AM Curd 250",beverages
FMR314503401,789503,11-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR313202401,789202,11-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR313320603,789320,11-Mar-22,1,1,1,25891301,"AM Biscuits 500",beverages
FMR312122503,789122,11-Mar-22,0,0,0,25891102,"AM Biscuits 250",Dairy
FMR313122401,789122,11-Mar-22,0,0,0,25891301,"AM Curd 250",Dairy
FMR312421401,789421,11-Mar-22,1,1,1,25891401,"AM Curd 250",Dairy
FMR312420503,789420,11-Mar-22,0,0,0,25891303,"AM Biscuits 250",Dairy
FMR314403401,789403,11-Mar-22,0,1,0,25891401,"AM Curd 250",Dairy
FMR313520603,789520,11-Mar-22,0,0,0,25891503,"AM Biscuits 250",beverages
FMR314501603,789501,11-Mar-22,1,1,1,25891302,"AM Ghee 100",beverages
FMR313603603,789603,11-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR312320603,789320,11-Mar-22,1,0,0,25891603,"AM Tea 100",beverages
FMR313221603,789221,11-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR313101603,789101,11-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR314101603,789101,11-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR312420603,789420,11-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR312121603,789121,11-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR313503603,789503,11-Mar-22,1,1,1,25891603,"AM Tea 100",beverages
FMR312903603,789903,11-Mar-22,1,0,0,25891203,"AM Butter 500",beverages
FMR313902603,789902,11-Mar-22,1,1,1,25891202,"AM Butter 250",beverages
FMR312702603,789702,11-Mar-22,1,0,0,25891203,"AM Butter 500",beverages
FMR312601603,789601,11-Mar-22,1,0,0,25891603,"AM Tea 100",beverages
FMR314601603,789601,11-Mar-22,0,0,0,25891603,"AM Tea 100",beverages
FMR312321603,789321,11-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR314201603,789201,11-Mar-22,0,1,0,25891603,"AM Tea 100",beverages
FMR313501503,789501,11-Mar-22,1,1,1,25891202,"AM Biscuits 250",Dairy
FMR313622202,789622,11-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR313122203,789122,11-Mar-22,0,0,0,25891202,"AM Butter 250",Dairy
FMR313420202,789420,11-Mar-22,0,0,0,25891202,"AM Butter 250",Dairy
FMR314420202,789420,11-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR313301502,789301,11-Mar-22,1,0,0,25891102,"AM Biscuits 500",Dairy
FMR313603503,789603,11-Mar-22,1,0,0,25891202,"AM Biscuits 250",Dairy
FMR313201202,789201,11-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR312521202,789521,11-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR314321202,789321,11-Mar-22,0,1,0,25891202,"AM Butter 250",Dairy
FMR312422303,789422,11-Mar-22,1,1,1,25891303,"AM Ghee 100",Dairy
FMR314301502,789301,11-Mar-22,1,0,0,25891302,"AM Biscuits 500",Dairy
FMR314321503,789321,11-Mar-22,1,1,1,25891303,"AM Biscuits 250",Dairy
FMR312102303,789102,11-Mar-22,1,1,1,25891102,"AM Ghee 100",Dairy
FMR313303303,789303,11-Mar-22,1,1,1,25891303,"AM Ghee 100",Dairy
FMR312122303,789122,11-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR312403303,789403,11-Mar-22,0,1,0,25891302,"AM Ghee 100",Dairy
FMR313403303,789403,11-Mar-22,1,1,1,25891102,"AM Ghee 100",Dairy
FMR312902303,789902,11-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR313902303,789902,11-Mar-22,0,1,0,25891303,"AM Ghee 100",Dairy
FMR313721502,789721,11-Mar-22,1,1,1,25891502,"AM Biscuits 500",Food
FMR314401203,789401,11-Mar-22,1,0,0,25891203,"AM Butter 500",Dairy
FMR314521203,789521,11-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR312721203,789721,11-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR312420203,789420,11-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR313403203,789403,11-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR312121502,789121,11-Mar-22,0,0,0,25891203,"AM Biscuits 500",Dairy
FMR314201301,789201,11-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR314501203,789501,11-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR314903503,789903,11-Mar-22,1,0,0,25891103,"AM Biscuits 250",Dairy
FMR312621502,789621,11-Mar-22,1,1,1,25891203,"AM Biscuits 500",Dairy
FMR314603403,789603,11-Mar-22,1,0,0,25891302,"AM Curd 50",Dairy
FMR312421302,789421,11-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR312420302,789420,11-Mar-22,1,0,0,25891302,"AM Ghee 150",Dairy
FMR314403302,789403,11-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR314220302,789220,11-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR313201302,789201,11-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR314521302,789521,11-Mar-22,0,1,0,25891102,"AM Ghee 150",Dairy
FMR312522302,789522,11-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR314503302,789503,11-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR312122301,789122,11-Mar-22,0,0,0,25891103,"AM Ghee 250",Dairy
FMR312521301,789521,11-Mar-22,1,1,1,25891301,"AM Ghee 250",Dairy
FMR312903301,789903,11-Mar-22,1,0,0,25891301,"AM Ghee 250",Dairy
FMR312520301,789520,11-Mar-22,0,0,0,25891301,"AM Ghee 250",Dairy
FMR314622301,789622,11-Mar-22,1,1,1,25891103,"AM Ghee 250",Dairy
FMR313902301,789902,11-Mar-22,1,1,1,25891301,"AM Ghee 250",Dairy
FMR313422301,789422,11-Mar-22,0,1,0,25891301,"AM Ghee 250",Dairy
FMR313121102,789121,11-Mar-22,0,1,0,25891102,"AM Milk 250",Dairy
FMR313501102,789501,11-Mar-22,0,1,0,25891102,"AM Milk 250",Dairy
FMR314202102,789202,11-Mar-22,1,0,0,25891102,"AM Milk 250",Dairy
FMR312320102,789320,11-Mar-22,1,0,0,25891102,"AM Milk 250",Dairy
FMR314102102,789102,11-Mar-22,0,0,0,25891102,"AM Milk 250",Dairy
FMR312621102,789621,11-Mar-22,0,1,0,25891102,"AM Milk 250",Dairy
FMR313101502,789101,11-Mar-22,0,1,0,25891502,"AM Biscuits 500",Food
FMR314421502,789421,11-Mar-22,0,1,0,25891502,"AM Biscuits 500",Food
FMR313501403,789501,11-Mar-22,0,1,0,25891403,"AM Curd 50",Dairy
FMR314121403,789121,11-Mar-22,0,1,0,25891403,"AM Curd 50",Dairy
FMR314301403,789301,11-Mar-22,1,1,1,25891403,"AM Curd 50",Dairy
FMR312601403,789601,11-Mar-22,0,0,0,25891403,"AM Curd 50",Dairy
FMR314720503,789720,11-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR314221503,789221,11-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR313421503,789421,11-Mar-22,0,0,0,25891503,"AM Biscuits 250",Food
FMR314102503,789102,11-Mar-22,1,1,1,25891503,"AM Biscuits 250",Food
FMR314320503,789320,11-Mar-22,0,1,0,25891503,"AM Biscuits 250",Food
FMR313201103,789201,11-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR314520103,789520,11-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR312521103,789521,11-Mar-22,0,0,0,25891103,"AM Milk 100",Dairy
FMR313203103,789203,11-Mar-22,1,1,1,25891103,"AM Milk 100",Dairy
FMR313621103,789621,11-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR313522103,789522,11-Mar-22,0,1,0,25891103,"AM Milk 100",Dairy
FMR315503601,789503,12-Mar-22,1,0,0,25891103,"AM Biscuits 250",beverages
FMR313103203,789103,12-Mar-22,0,0,0,25891203,"AM Butter 500",Dairy
FMR313422203,789422,12-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR313401603,789401,12-Mar-22,1,0,0,25891103,"AM Butter 250",beverages
FMR313320503,789320,12-Mar-22,1,1,1,25891203,"AM Biscuits 250",Dairy
FMR314320501,789320,12-Mar-22,1,1,1,25891203,"AM Biscuits 750",Dairy
FMR314403203,789403,12-Mar-22,0,1,0,25891203,"AM Butter 500",Dairy
FMR314720601,789720,12-Mar-22,1,1,1,25891203,"AM Butter 500",beverages
FMR314121203,789121,12-Mar-22,0,1,0,25891103,"AM Butter 500",Dairy
FMR313201602,789201,12-Mar-22,1,1,1,25891203,"AM Butter 500",beverages
FMR315321402,789321,12-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR314601203,789601,12-Mar-22,0,0,0,25891203,"AM Butter 500",Dairy
FMR315601203,789601,12-Mar-22,0,0,0,25891203,"AM Butter 500",Dairy
FMR315622403,789622,12-Mar-22,1,1,1,25891203,"AM Butter 500",Dairy
FMR314520203,789520,12-Mar-22,1,0,0,25891202,"AM Butter 250",Dairy
FMR314621502,789621,12-Mar-22,1,1,1,25891203,"AM Biscuits 500",Dairy
FMR315621501,789621,12-Mar-22,1,1,1,25891101,"AM Biscuits 750",Dairy
FMR314721601,789721,12-Mar-22,1,0,0,25891202,"AM Butter 250",beverages
FMR314221401,789221,12-Mar-22,1,0,0,25891101,"AM Curd 250",Dairy
FMR313421502,789421,12-Mar-22,0,0,0,25891302,"AM Biscuits 500",Dairy
FMR313420302,789420,12-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR314420502,789420,12-Mar-22,0,0,0,25891302,"AM Biscuits 500",Dairy
FMR314902302,789902,12-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR313521502,789521,12-Mar-22,0,1,0,25891302,"AM Biscuits 500",Dairy
FMR315103602,789103,12-Mar-22,1,0,0,25891103,"AM Butter 250",beverages
FMR313303603,789303,12-Mar-22,1,0,0,25891201,"AM Biscuits 500",beverages
FMR313101302,789101,12-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR315101302,789101,12-Mar-22,1,1,1,25891302,"AM Ghee 150",Dairy
FMR314203402,789203,12-Mar-22,1,0,0,25891101,"AM Curd 100",Dairy
FMR313601302,789601,12-Mar-22,1,0,0,25891102,"AM Ghee 150",Dairy
FMR314903601,789903,12-Mar-22,1,0,0,25891302,"AM Curd 100",beverages
FMR314402601,789402,12-Mar-22,1,0,0,25891302,"AM Ghee 150",beverages
FMR313301302,789301,12-Mar-22,0,1,0,25891302,"AM Ghee 150",Dairy
FMR314721301,789721,12-Mar-22,0,0,0,25891301,"AM Ghee 250",Dairy
FMR314420301,789420,12-Mar-22,0,1,0,25891101,"AM Ghee 250",Dairy
FMR313703603,789703,12-Mar-22,1,0,0,25891301,"AM Ghee 250",beverages
FMR314102301,789102,12-Mar-22,1,1,1,25891301,"AM Ghee 250",Dairy
FMR314101301,789101,12-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
FMR315421603,789421,12-Mar-22,1,0,0,25891301,"AM Ghee 250",beverages
FMR313321503,789321,12-Mar-22,1,0,0,25891202,"AM Biscuits 250",Dairy
FMR313203503,789203,12-Mar-22,1,0,0,25891201,"AM Biscuits 250",Dairy
FMR315203301,789203,12-Mar-22,1,1,1,25891301,"AM Ghee 250",Dairy
FMR314601601,789601,12-Mar-22,1,0,0,25891102,"AM Biscuits 500",beverages
FMR313503501,789503,12-Mar-22,1,0,0,25891103,"AM Biscuits 750",Dairy
FMR315521301,789521,12-Mar-22,0,1,0,25891301,"AM Ghee 250",Dairy
FMR313221301,789221,12-Mar-22,1,0,0,25891301,"AM Ghee 250",Dairy
FMR314522301,789522,12-Mar-22,0,0,0,25891301,"AM Ghee 250",Dairy
FMR313621603,789621,12-Mar-22,1,1,1,25891301,"AM Ghee 250",beverages
FMR313520402,789520,12-Mar-22,0,0,0,25891102,"AM Curd 100",Dairy
FMR313303301,789303,12-Mar-22,0,0,0,25891301,"AM Ghee 250",Dairy
FMR314403301,789403,12-Mar-22,1,1,1,25891202,"AM Butter 250",Dairy
